seed,week,graph_weight_mean,graph_weight_p10,graph_weight_p50,graph_weight_p90,flat_weight_mean,backlog_before,inventory_before,supply_risk,transport_risk,price_risk
101,34,0.47184672951698303,0.3052777349948883,0.4686189591884613,0.6477985978126526,0.5281533002853394,0.0,33756.45588152109,0.36727049671927814,0.2690682838908367,0.4190857191273075
101,35,0.4729040563106537,0.3177289068698883,0.4637916088104248,0.645394504070282,0.5270959138870239,0.0,35123.419359330655,0.37670149604413117,0.2574425958305223,0.4219089861574295
101,36,0.4746762812137604,0.31730949878692627,0.47341662645339966,0.6535179018974304,0.525323748588562,0.0,33122.06589079052,0.36873220950832963,0.2564818171256413,0.44350083924003497
101,37,0.4748133718967438,0.3195496201515198,0.469978928565979,0.6521363258361816,0.5251866579055786,0.0,25299.20691459798,0.2297441611796135,0.23650510543444886,0.46909681536428444
101,38,0.4755525588989258,0.31925609707832336,0.47038567066192627,0.6557786464691162,0.5244474411010742,0.0,24532.526341846453,0.22526597992197323,0.237833272816,0.4438466506899428
101,39,0.47532549500465393,0.3185279667377472,0.46425729990005493,0.6471756100654602,0.5246745347976685,0.0,23065.375082307437,0.22834989396200384,0.20996927608503793,0.4441602654969211
101,40,0.4740147590637207,0.30746981501579285,0.46861523389816284,0.6519728302955627,0.5259852409362793,0.0,18950.98494693098,0.21543996411157115,0.36703774862989313,0.3025731821263764
101,41,0.4757148325443268,0.30758196115493774,0.468022882938385,0.6544783711433411,0.5242851972579956,0.0,33940.774268327266,0.26703333386655304,0.3955187612925174,0.44609541874702485
101,42,0.47563228011131287,0.31379324197769165,0.46875834465026855,0.6527094841003418,0.5243676900863647,0.0,39217.256916329774,0.20921822649320973,0.32192857708483913,0.46081603804986876
101,43,0.47523418068885803,0.32064029574394226,0.46888285875320435,0.6512117981910706,0.5247658491134644,0.0,25927.315367383162,0.24659969876303475,0.3524976660188,0.49018358114245403
101,44,0.4789210855960846,0.3139033019542694,0.47819623351097107,0.6420863270759583,0.5210789442062378,0.0,29766.171979604565,0.23464201039734633,0.2508555071072009,0.48327433282956433
101,45,0.4765351712703705,0.32364246249198914,0.474528431892395,0.6462993621826172,0.5234647989273071,0.0,39871.2533468152,0.21841680179210293,0.40547499469272896,0.35269336188818096
101,46,0.47702789306640625,0.3198326528072357,0.4750073552131653,0.651445209980011,0.5229721069335938,0.0,28442.595752220892,0.13752579732120884,0.36327732585502187,0.45807723538487743
101,47,0.47762253880500793,0.31805652379989624,0.47309327125549316,0.6503481268882751,0.5223774909973145,0.0,28575.73246114881,0.12138009912818228,0.22879963068224435,0.4952206685037329
101,48,0.47589221596717834,0.31655919551849365,0.4678810238838196,0.652908205986023,0.524107813835144,0.0,15850.345141705227,0.13520583736531858,0.22673119078735626,0.41830992500002234
101,49,0.4749360978603363,0.29941874742507935,0.47068506479263306,0.6585918068885803,0.5250638723373413,0.0,8903.48457892119,0.18280827931806032,0.22922576535178263,0.30739689252985697
101,50,0.4756944179534912,0.305965393781662,0.469921350479126,0.6505143046379089,0.5243055820465088,0.0,9074.796465185296,0.30397139605991425,0.2994507381294664,0.3811583622763557
101,51,0.4830368459224701,0.3309199810028076,0.47903576493263245,0.6340453028678894,0.5169631242752075,0.0,14462.328125461125,0.3719583359393559,0.2886594571413095,0.41583180448378115
101,52,0.4872615337371826,0.34115320444107056,0.4831377863883972,0.6545988917350769,0.5127384662628174,0.0,23884.54398983909,0.3467433884517407,0.3024615594636456,0.3874276480580936
202,1,0.48734673857688904,0.30362218618392944,0.4808441996574402,0.6775416135787964,0.5126532316207886,0.0,38502.43522531694,0.14493005889779612,0.23443993951440315,0.44923472700107675
202,2,0.48046672344207764,0.29259371757507324,0.47432926297187805,0.6794707179069519,0.5195332765579224,0.0,22804.43587833092,0.11746090112553742,0.23199934460807117,0.44637864993765886
202,3,0.4775879681110382,0.2775920629501343,0.47349581122398376,0.6622273325920105,0.5224120616912842,1265.9786099655812,0.0,0.1615828193487527,0.24628867374463548,0.37963621471957515
202,4,0.4764684736728668,0.2862648069858551,0.4788951277732849,0.6729497909545898,0.5235315561294556,3170.6614270157916,0.0,0.18878691918185136,0.27179196617024404,0.38777528603847616
202,5,0.4769000709056854,0.2932122051715851,0.4773734211921692,0.6725613474845886,0.5230998992919922,4307.178718644596,0.0,0.2386622341778671,0.2795233698057623,0.39243481106693806
202,6,0.4755612313747406,0.2767236828804016,0.46508002281188965,0.6570180654525757,0.524438738822937,0.0,12741.301903219508,0.2546439671959523,0.2182429366854718,0.4271515101641215
202,7,0.47657838463783264,0.2867249548435211,0.47972139716148376,0.6750323176383972,0.5234216451644897,0.0,35988.438746594366,0.1939659591639207,0.2710241401535292,0.2723602302411557
202,8,0.47543907165527344,0.28738081455230713,0.4651961326599121,0.6700024008750916,0.5245609283447266,0.0,20143.692272243592,0.18631485380663554,0.2673445968831063,0.33221571117418797
202,9,0.4718375504016876,0.27851706743240356,0.4653168320655823,0.6673120260238647,0.5281624794006348,0.0,55144.821307227205,0.16113365394277238,0.2593154635791182,0.35357853118552834
202,10,0.4732603132724762,0.2805597186088562,0.4780852198600769,0.6700947880744934,0.5267397165298462,0.0,61056.75416860515,0.18617038569232033,0.24047136324956322,0.46166726720964263
202,11,0.47183850407600403,0.2850332260131836,0.46570974588394165,0.651345431804657,0.5281615257263184,0.0,69886.2326160798,0.16256091514153806,0.427068026085814,0.4460690105232769
202,12,0.47455155849456787,0.28239041566848755,0.476390540599823,0.6716475486755371,0.5254484415054321,0.0,76848.92412514436,0.16784606884033443,0.4588555345114386,0.31583107491274104
202,13,0.4711662232875824,0.2773701250553131,0.472423255443573,0.6468241810798645,0.5288337469100952,0.0,59650.984682717295,0.16636296165085546,0.40781444948876633,0.37272922315192697
202,14,0.4693659842014313,0.28462135791778564,0.47353726625442505,0.6380005478858948,0.5306340456008911,0.0,84284.03868611864,0.23542667774053005,0.400811640441529,0.34769383334708515
202,15,0.47111544013023376,0.2809410095214844,0.47320979833602905,0.6596028208732605,0.5288845300674438,0.0,88714.50423935306,0.22199528570567384,0.47745166365620834,0.29417673180591364
202,16,0.46797800064086914,0.2842088043689728,0.47747647762298584,0.6267852783203125,0.5320219993591309,0.0,76922.0408714084,0.23584646239020746,0.46841773556220345,0.31958458727972977
202,17,0.4690050184726715,0.28957247734069824,0.4790022373199463,0.6310967206954956,0.5309950113296509,0.0,87171.37452546178,0.26901589416994076,0.4820969446752666,0.35268489335087977
202,18,0.4691948890686035,0.2957378923892975,0.4729936718940735,0.6480899453163147,0.5308051109313965,0.0,53884.311631000004,0.2987630338414475,0.28168827554421694,0.38237090623580383
202,19,0.4699641168117523,0.29787561297416687,0.46320369839668274,0.6429171562194824,0.5300358533859253,0.0,43168.5453030165,0.2870227805862064,0.29550627516791916,0.3538675718553536
202,20,0.4718512296676636,0.2979845106601715,0.46960437297821045,0.6478868722915649,0.5281487703323364,0.0,18721.03194957244,0.228649120234182,0.436565728305606,0.2946167278697649
202,21,0.47062960267066956,0.2960819602012634,0.4794466495513916,0.6460911631584167,0.5293704271316528,0.0,14334.781654336803,0.20235292438645325,0.3550816057455541,0.353986225542736
202,22,0.4710674285888672,0.29167771339416504,0.47614938020706177,0.6388983130455017,0.5289325714111328,0.0,32997.7688262296,0.2261331721081968,0.4386271677354005,0.3742052157401244
202,23,0.4706383943557739,0.28739890456199646,0.48236972093582153,0.6311085820198059,0.5293616056442261,0.0,33561.223398236514,0.23937773537638873,0.4925205415578719,0.31056073599989176
202,24,0.470581978559494,0.287276029586792,0.47894707322120667,0.6390538215637207,0.5294179916381836,0.0,39349.246708545834,0.3490016688830197,0.36439272935352707,0.3650020651412593
202,25,0.46943631768226624,0.2868625521659851,0.4728583097457886,0.6358884572982788,0.5305637121200562,0.0,45013.29904767881,0.4041885614882106,0.35785600994262146,0.3595512386357019
202,26,0.4725218713283539,0.3051212728023529,0.4739654064178467,0.6403080821037292,0.5274780988693237,0.0,35180.65218013367,0.4225896376772003,0.32756493940299714,0.4199631983183513
202,27,0.47394028306007385,0.3106210231781006,0.47645872831344604,0.6453407406806946,0.5260597467422485,0.0,26361.08036853433,0.2398844225376447,0.32041282748538924,0.40017046148355123
202,28,0.4747515618801117,0.3154812753200531,0.46920186281204224,0.6383100152015686,0.5252484083175659,0.0,32916.404479818026,0.24972659988217336,0.25211857903091706,0.3536580631518938
202,29,0.47281885147094727,0.3025907874107361,0.4748260974884033,0.6372777223587036,0.5271811485290527,0.0,13895.039790605551,0.23336921769818111,0.5082545194867811,0.3236564044518787
202,30,0.47490885853767395,0.31341272592544556,0.4702793061733246,0.6458818912506104,0.5250911712646484,0.0,22242.049539086496,0.23050089139032426,0.4350273128895238,0.38991555455441956
202,31,0.4688585698604584,0.2921886742115021,0.46974724531173706,0.639628529548645,0.5311414003372192,0.0,23568.329509594005,0.2627406492662467,0.44797002966929694,0.31422717279325424
202,32,0.4709908962249756,0.29697105288505554,0.463062047958374,0.646103024482727,0.5290091037750244,0.0,23891.65178641082,0.3078443807032983,0.5332917919154849,0.30950135480014995
202,33,0.47158923745155334,0.30105945467948914,0.4662143886089325,0.6405920386314392,0.528410792350769,0.0,28470.402153748255,0.2682560076040371,0.5989135161307882,0.3119337939990704
202,34,0.47249794006347656,0.30715686082839966,0.4682296812534332,0.6432245969772339,0.5275020599365234,0.0,18448.38069010742,0.1745309711445993,0.5000545077061728,0.3854201024590942
202,35,0.4748934805393219,0.32203373312950134,0.46598199009895325,0.6498937010765076,0.5251065492630005,0.0,16004.91163562084,0.19905164565975125,0.4795162992132614,0.3559548723943013
202,36,0.47610118985176086,0.32525089383125305,0.4696531295776367,0.6459016799926758,0.5238988399505615,0.0,8412.66852337481,0.1456429867846839,0.45390405467553013,0.3479590610186012
202,37,0.47555842995643616,0.31544458866119385,0.4631880521774292,0.6476532220840454,0.5244415998458862,0.0,18813.383359904845,0.14521504533747054,0.2993968594698378,0.3516625883528179
202,38,0.4731537997722626,0.31416743993759155,0.46675580739974976,0.6433332562446594,0.526846170425415,0.0,28596.08908465765,0.18967476470326333,0.4451138401674843,0.2866262880131687
202,39,0.47454798221588135,0.32104840874671936,0.4673396944999695,0.6452237963676453,0.5254520177841187,0.0,14632.023143190394,0.18660945324871697,0.4510416680901152,0.3882502464144689
202,40,0.47644534707069397,0.31158268451690674,0.4735192060470581,0.6451094746589661,0.5235546827316284,0.0,19011.741708165704,0.2956818629667563,0.5558381843012385,0.33768314686439316
202,41,0.47753819823265076,0.3231763541698456,0.4707508087158203,0.6488557457923889,0.5224617719650269,0.0,13491.009849822854,0.15434507272101405,0.39581007965684056,0.36875197616646227
202,42,0.47331181168556213,0.3112393915653229,0.4676825702190399,0.6461983323097229,0.5266882181167603,0.0,34183.89053020079,0.15422057872211636,0.41053195595436376,0.3407809742111629
202,43,0.47355976700782776,0.30735939741134644,0.4591427147388458,0.6640828251838684,0.5264402627944946,0.0,24030.46742569236,0.3325349687847013,0.32049900232065154,0.4062377025686971
202,44,0.4725852906703949,0.30271074175834656,0.4637788236141205,0.6566184759140015,0.5274146795272827,0.0,17872.62699386203,0.2984119456535403,0.28329183170041794,0.34078450641478386
202,45,0.47280821204185486,0.31127235293388367,0.46375036239624023,0.6519238352775574,0.5271917581558228,0.0,28196.921184386163,0.2659908768529017,0.2762483969070573,0.3164743430756738
202,46,0.47382068634033203,0.30058538913726807,0.46659982204437256,0.6592005491256714,0.526179313659668,0.0,23889.395689096647,0.29822155418725976,0.24869510031949754,0.24667630340494118
202,47,0.47900429368019104,0.30816036462783813,0.46782034635543823,0.6671246886253357,0.5209957361221313,0.0,23404.612191455188,0.2977243461633339,0.2975532522446892,0.4567014690428836
202,48,0.48248329758644104,0.32199305295944214,0.47305646538734436,0.6718836426734924,0.5175167322158813,0.0,21857.857623177424,0.19905878968122023,0.28933198199932547,0.33328040832525674
202,49,0.4864482879638672,0.3239443898200989,0.4780799150466919,0.6690605878829956,0.5135517120361328,0.0,47935.30616254461,0.16551279357937662,0.2743730449308327,0.3598481849672236
202,50,0.48582538962364197,0.3246825337409973,0.4782980680465698,0.6653175950050354,0.5141745805740356,0.0,44831.66861703449,0.1465555540185602,0.257406247468958,0.3216139400671399
202,51,0.48861780762672424,0.3307914137840271,0.48513802886009216,0.6672950387001038,0.5113822221755981,0.0,39996.83180058505,0.17914132233362118,0.23728625463928305,0.24451772299170813
202,52,0.4883926808834076,0.3317564129829407,0.48402267694473267,0.6671260595321655,0.51160728931427,0.0,29387.184151070287,0.14357988210457084,0.20368637277527465,0.2890827916178643
303,1,0.48618897795677185,0.29315802454948425,0.4801401197910309,0.6717826724052429,0.5138109922409058,0.0,38502.43522531694,0.1591690362069036,0.22789487606615216,0.25709211624627837
303,2,0.47786450386047363,0.28328657150268555,0.4693627953529358,0.6851329207420349,0.5221354961395264,0.0,22525.52638638504,0.1628795230787423,0.2251354998348405,0.3180662199043384
303,3,0.475618451833725,0.28313368558883667,0.4754149615764618,0.6802247762680054,0.5243815183639526,2139.5876320526168,0.0,0.19013942241078496,0.24548902082198415,0.2964477622008911
303,4,0.47289323806762695,0.2653805911540985,0.4742109775543213,0.6777629256…38131 tokens truncated…,0.31652069091796875,0.47913092374801636,0.638701856136322,0.5217208862304688,0.0,28993.34743945774,0.15850430842072524,0.3038403589287549,0.3427940167942195
1809,50,0.4820626676082611,0.3308234214782715,0.4808632731437683,0.6384165287017822,0.5179373025894165,0.0,18583.202202957356,0.26615427899277244,0.42593865273912024,0.3220902302751963
1809,51,0.48358383774757385,0.329318642616272,0.48204657435417175,0.6521149277687073,0.5164161920547485,0.0,25055.745910125293,0.19495346558453314,0.2574373544074272,0.3836644608622799
1809,52,0.4870088994503021,0.3451402485370636,0.4869616627693176,0.6491169333457947,0.5129910707473755,0.0,20669.58345495251,0.15787784226242804,0.22425398109100228,0.26163060606373595
1901,1,0.483227401971817,0.30784353613853455,0.4778979420661926,0.6718623042106628,0.5167726278305054,0.0,38502.43522531694,0.14819998996674863,0.22804337439637434,0.26089555047147234
1901,2,0.4778522551059723,0.27633923292160034,0.4658290147781372,0.6828005313873291,0.5221477746963501,0.0,21926.067406640785,0.3269039311280522,0.28918307089603074,0.33556616354577273
1901,3,0.47578302025794983,0.2714543342590332,0.47094935178756714,0.6787033081054688,0.5242170095443726,1860.6901079519603,0.0,0.30305564561806403,0.2730407209472118,0.32406790402159585
1901,4,0.47516879439353943,0.2786487638950348,0.47461313009262085,0.6753392219543457,0.5248311758041382,2521.463328604411,0.0,0.2995858457248417,0.2815309136543889,0.3667945551094882
1901,5,0.4729822874069214,0.2627280652523041,0.4663374423980713,0.6566336750984192,0.5270177125930786,4568.157495235784,0.0,0.27705295516957024,0.4561318498150244,0.41208590159996433
1901,6,0.4771612584590912,0.27930429577827454,0.48162931203842163,0.6844581961631775,0.5228387117385864,0.0,1418.4725368959407,0.2867011650718367,0.458868809542804,0.3433636524115816
1901,7,0.4754887521266937,0.26500192284584045,0.46805867552757263,0.6936522722244263,0.5245112180709839,1125.8221095578592,0.0,0.28363920070385595,0.6041446461188648,0.3740003070693138
1901,8,0.47375747561454773,0.2781324088573456,0.4727574288845062,0.6819440722465515,0.5262424945831299,0.0,37416.68539617628,0.19020470252303062,0.46604650130925296,0.2702706794041269
1901,9,0.470266193151474,0.27714672684669495,0.46825119853019714,0.6695733666419983,0.5297337770462036,0.0,44590.35360709009,0.18884734836705014,0.2950661925549264,0.33646207612741863
1901,10,0.4721723794937134,0.2892972528934479,0.4568064212799072,0.6546637415885925,0.5278276205062866,0.0,31086.10460836145,0.217421418515775,0.29576126786444656,0.381965920960547
1901,11,0.4738296568393707,0.2973218262195587,0.4686200022697449,0.639113187789917,0.5261703729629517,0.0,28614.36718898159,0.2014292027588722,0.2756729305123439,0.36933882942523416
1901,12,0.4736299514770508,0.2917017340660095,0.4624413549900055,0.6558873653411865,0.5263700485229492,0.0,18495.803081135797,0.19052547955132365,0.25940950144645775,0.3745967401344971
1901,13,0.473190575838089,0.28862234950065613,0.46773725748062134,0.6576137542724609,0.5268094539642334,0.0,18150.525448979417,0.17197113948593398,0.24559116637324158,0.446488169606989
1901,14,0.4728352725505829,0.2910899221897125,0.471742182970047,0.6580220460891724,0.5271646976470947,0.0,31015.314693189757,0.19187829048791943,0.2620000755176719,0.34651089176201816
1901,15,0.47453439235687256,0.3038964867591858,0.4686082601547241,0.6518541574478149,0.5254656076431274,0.0,38666.94375601793,0.22811802936170317,0.2556677018438451,0.39345840280157823
1901,16,0.4736382067203522,0.2953966557979584,0.471832811832428,0.6534790396690369,0.5263618230819702,0.0,53105.748123801706,0.17544995036725913,0.2631156580254919,0.385091818183213
1901,17,0.4717390537261963,0.2880525290966034,0.4633612036705017,0.6586527824401855,0.5282609462738037,0.0,41002.32520853397,0.15992981897385164,0.29294717329690034,0.47497056732280696
1901,18,0.4691739082336426,0.3035832345485687,0.47811636328697205,0.6419361233711243,0.5308260917663574,0.0,65389.655627119784,0.19339461783126086,0.26463662364193485,0.47204345336711134
1901,19,0.4690895080566406,0.2986518144607544,0.47050726413726807,0.6350989937782288,0.5309104919433594,0.0,64423.05375464387,0.15472911620477625,0.23816275158186925,0.38962165937696236
1901,20,0.4703705310821533,0.30944523215293884,0.4743710160255432,0.633892834186554,0.5296294689178467,0.0,50246.42840930318,0.17311487164263614,0.29661821980105124,0.4065154440431718
1901,21,0.471987247467041,0.31314489245414734,0.47813087701797485,0.643470048904419,0.528012752532959,0.0,29168.03318932549,0.18169527314097933,0.2712557603508059,0.33800382289909825
1901,22,0.47317519783973694,0.3023556172847748,0.48152291774749756,0.6367232203483582,0.5268248319625854,0.0,21748.904292112347,0.20760540617176862,0.2829594900808691,0.41520464811434576
1901,23,0.47408202290534973,0.30848562717437744,0.4819743037223816,0.6370194554328918,0.5259180068969727,0.0,29658.301826825387,0.1561007556833574,0.2923774997454146,0.36267115657557164
1901,24,0.47481974959373474,0.31348398327827454,0.4779484272003174,0.6348880529403687,0.5251802206039429,0.0,38481.08878890255,0.1573875428714589,0.2750732261572321,0.2986917898483587
1901,25,0.47543302178382874,0.30785343050956726,0.4764590263366699,0.6347747445106506,0.5245670080184937,0.0,43102.71797254533,0.15376198525906498,0.254067104078999,0.3629998150336691
1901,26,0.47282758355140686,0.31201404333114624,0.4795159101486206,0.6307163834571838,0.5271724462509155,0.0,48408.247082270755,0.18788310052656626,0.35580524626846705,0.3766370892359031
1901,27,0.47253599762916565,0.3094797730445862,0.47858256101608276,0.6245777010917664,0.5274640321731567,0.0,49729.73795873301,0.14936850940076069,0.4193674946358021,0.4583407541669302
1901,28,0.4722245931625366,0.3104618787765503,0.47544145584106445,0.6314566731452942,0.5277754068374634,0.0,44011.708101946075,0.22315111592054174,0.417765891812568,0.4555767338500902
1901,29,0.4719789922237396,0.311753511428833,0.46800267696380615,0.6367334723472595,0.528020977973938,0.0,30134.295576964283,0.20209261241452028,0.3003592483389064,0.5130992416350285
1901,30,0.47321176528930664,0.30569297075271606,0.4761602580547333,0.6408359408378601,0.5267882347106934,0.0,31686.007142329774,0.22866793280112635,0.4092515469970151,0.49444950585531655
1901,31,0.47351643443107605,0.31255337595939636,0.4748373031616211,0.6450929641723633,0.5264835357666016,0.0,32622.483861973116,0.2420141271956187,0.41547244968535074,0.40731730226815754
1901,32,0.47377118468284607,0.3098638653755188,0.4738036096096039,0.6424350142478943,0.5262287855148315,0.0,31234.906119602634,0.18695257375357327,0.27291527754502837,0.44999825547323136
1901,33,0.4734882414340973,0.31010115146636963,0.47507765889167786,0.6386111378669739,0.5265117883682251,0.0,22932.399050970696,0.18507214528210925,0.23081826703300598,0.3553395267636686
1901,34,0.47418180108070374,0.3147972524166107,0.47629696130752563,0.6358964443206787,0.5258182287216187,0.0,21955.539260210608,0.1781265193056294,0.41805311344558466,0.27322121776340885
1901,35,0.4744220972061157,0.32007449865341187,0.47043222188949585,0.645941436290741,0.5255779027938843,0.0,21803.844853355913,0.16298051936722607,0.3908017808373572,0.38613626559497527
1901,36,0.47541525959968567,0.31873655319213867,0.47020983695983887,0.6467159390449524,0.5245847702026367,0.0,19673.961869224884,0.17439761382736402,0.3914157890184182,0.3884650739159409
1901,37,0.47411394119262695,0.3234136402606964,0.46804794669151306,0.6471328735351562,0.525886058807373,0.0,28850.674331297007,0.1244326355883622,0.293932728830992,0.2685894356512917
1901,38,0.4763960838317871,0.322721004486084,0.4670525789260864,0.6528387069702148,0.5236039161682129,0.0,19310.352796811916,0.14569181859558686,0.224344296688084,0.387267671243263
1901,39,0.477581262588501,0.3263970613479614,0.472084105014801,0.6480501890182495,0.522418737411499,0.0,22850.64468513069,0.1383181055055787,0.21344574343356787,0.3702087999609888
1901,40,0.4787302315235138,0.3289492726325989,0.4749416708946228,0.6444041132926941,0.5212697982788086,0.0,35250.332712000054,0.16532536121589436,0.2354776286716008,0.47930941718182374
1901,41,0.4785524904727936,0.32462742924690247,0.47229403257369995,0.6452526450157166,0.5214475393295288,0.0,39331.94324154232,0.13110210922416296,0.20868445182249123,0.4379129120921354
1901,42,0.47697558999061584,0.31431689858436584,0.4679165482521057,0.6545026302337646,0.5230244398117065,0.0,38088.81289561383,0.16080849281912643,0.2202112427477356,0.43814089564019226
1901,43,0.4769938290119171,0.31707748770713806,0.4751010537147522,0.6532930135726929,0.5230062007904053,0.0,28165.036343011627,0.21271466142877246,0.348044212377834,0.5044511902724925
1901,44,0.4766281545162201,0.3091126084327698,0.4766409397125244,0.6631131172180176,0.5233718156814575,0.0,39248.604457115776,0.16407771076125405,0.37043206521727073,0.49232122081340224
1901,45,0.47660863399505615,0.31001314520835876,0.48097896575927734,0.6549119353294373,0.5233913660049438,0.0,41671.29773845483,0.33984212387092727,0.5360747040205855,0.42018732099517586
1901,46,0.47714963555336,0.31484147906303406,0.48191964626312256,0.6565486788749695,0.5228503942489624,0.0,37538.98188952431,0.3010160370056001,0.5169382199626412,0.47854172773120235
